publish_date,province,city,price 
2019-08-30 08:35:04,山东省,莱州市,18.50
2019-08-30 08:35:04,吉林省,辉南县,25.00
2019-08-30 08:35:04,河北省,涞水县,29.00
2019-09-23 08:35:03,山东省,莒南县,39.50
2019-09-23 08:35:03,山东省,任城区,37.00
2019-09-23 08:35:03,辽宁省,顺城区,38.00
2019-09-23 08:35:03,甘肃省,凉州区,35.00
2019-09-23 08:35:03,河北省,安国市,34.00
2019-09-23 08:35:03,山东省,济阳县,40.00
2019-09-23 08:35:03,河南省,永城市,34.00
2019-09-23 08:35:03,山东省,昌邑市,40.00
2019-09-23 08:35:03,山西省,祁县,36.00
2019-09-23 08:35:03,河北省,沧县,30.00
2019-09-23 08:35:03,山西省,祁县,28.00
2019-09-23 08:35:03,河北省,藁城区,34.00
2019-09-23 08:35:03,四川省,泸定县,20.00
2019-09-23 08:35:03,山东省,禹城市,40.00
2019-09-23 08:35:03,河北省,平乡县,39.00
2019-09-23 08:35:03,山西省,新绛县,40.00
2019-09-23 08:35:03,河南省,濮阳县,40.00
2019-09-23 08:35:03,新疆,米东区,36.00
2019-09-23 08:35:03,河北省,玉田县,34.00
2019-09-23 08:35:03,山东省,福山区,22.00
2019-09-23 08:35:03,山东省,郯城县,40.00
2019-09-23 08:35:03,山东省,东昌府区,34.20
2019-09-23 08:35:03,天津市,宁河区,34.47
2019-09-23 08:35:03,山西省,壶关县,40.00
2019-09-23 08:35:03,山东省,临朐县,40.00
2019-09-23 08:35:03,河北省,昌黎县,40.00
2019-09-23 08:35:03,山西省,长治县,40.00
2019-09-23 08:35:03,山东省,高青县,32.00
2019-09-23 08:35:03,山东省,环翠区,37.40
2019-09-23 08:35:03,河北省,沧县,37.60
2019-09-23 08:35:03,山东省,昌邑市,35.00
2019-09-23 08:35:03,黑龙江,海伦市,32.00
2019-09-23 08:35:03,辽宁省,昌图县,26.00
2019-09-23 08:35:03,吉林省,长岭县,26.00
2019-09-23 08:35:03,河北省,定兴县,34.00
2019-09-23 08:35:03,山东省,郓城县,40.00
2019-09-23 08:35:03,吉林省,舒兰市,39.00
2019-09-23 08:35:03,甘肃省,泾川县,40.00
2019-09-23 08:35:03,山东省,东港区,35.00
2019-09-23 08:35:03,山西省,交城县,35.00
2019-09-23 08:35:03,黑龙江,尚志市,39.00
2019-09-23 08:35:03,山东省,肥城市,35.00
2019-09-23 08:35:03,河北省,大城县,34.00
2019-09-23 08:35:03,辽宁省,凌海市,34.20
2019-09-23 08:35:03,河北省,丰南区,35.00
2019-09-23 08:35:03,吉林省,长岭县,26.00
2019-09-23 08:35:03,甘肃省,肃州区,36.00
2019-09-23 08:35:03,河南省,永城市,38.00
2019-09-23 08:35:03,江苏省,东海县,36.00
2019-09-23 08:35:03,内蒙古,科尔沁左翼后旗区,30.00
2019-09-23 08:35:03,山东省,诸城市,38.40
2019-09-23 08:35:03,辽宁省,黑山县,36.00
2019-09-23 08:35:03,河南省,中牟县,36.00
2019-09-23 08:35:03,山东省,坊子区,36.00
2019-09-23 08:35:03,河北省,隆尧县,38.00
2019-09-23 08:35:03,河北省,新乐市,36.00
2019-09-23 08:35:03,山西省,壶关县,40.00
2019-08-23 11:03:35,甘肃省,凉州区,30.00
2019-08-23 11:03:35,山东省,鄄城县,32.00
2019-08-23 11:03:35,山东省,鄄城县,32.00
2019-08-23 11:03:35,山东省,临朐县,34.00
2019-08-23 11:03:35,四川省,犍为县,38.00
2019-08-23 11:03:35,吉林省,长岭县,20.00
2019-08-23 11:03:35,上海市,静安区,30.00
2019-08-23 11:03:35,山西省,芮城县,31.00
2019-08-23 11:03:35,福建省,永春县,40.00
2019-08-23 11:03:35,吉林省,梨树县,30.00
2019-08-23 11:03:35,湖北省,竹山县,30.00
2019-08-23 11:03:35,四川省,蒲江县,32.00
2019-08-23 11:03:35,湖南省,祁阳县,40.00
2019-08-23 11:03:35,辽宁省,彰武县,32.00
2019-08-23 11:03:35,辽宁省,新民市,28.00
2019-08-23 11:03:35,河南省,上蔡县,26.00
2019-08-23 11:03:35,甘肃省,凉州区,29.00
2019-08-23 11:03:35,河北省,尚义县,32.00
2019-08-23 11:03:35,四川省,大邑县,34.00
2019-08-23 11:03:35,安徽省,明光市,20.00
2019-08-23 11:03:35,河北省,永清县,34.00
2019-08-25 08:35:04,山东省,莒南县,34.00
2019-08-25 08:35:04,陕西省,富平县,30.00
2019-08-25 08:35:04,吉林省,舒兰市,34.00
2019-08-25 08:35:04,河北省,大城县,30.00
2019-08-25 08:35:04,河北省,井陉矿区,39.00
2019-08-23 11:03:35,四川省,剑阁县,26.00
2019-08-23 11:03:35,河南省,舞钢市,38.00
2019-08-23 11:03:35,河北省,邢台县,29.00
2019-08-23 11:03:35,山东省,莒南县,34.00
2019-08-23 11:03:35,重庆市,涪陵区,23.00
2019-08-23 11:03:35,江苏省,东海县,30.00
2019-08-23 11:03:35,山东省,牡丹区,26.00
2019-08-23 11:03:35,江苏省,铜山县,32.00
2019-08-23 11:03:35,新疆,奎屯市,32.00
2019-08-23 11:03:35,山东省,临朐县,40.00
2019-08-23 11:03:35,山东省,福山区,15.00
2019-08-23 11:03:35,湖南省,桂东县,33.00
2019-08-23 11:03:35,山东省,莒南县,33.00
2019-08-23 11:03:35,山东省,郯城县,36.00
2019-08-23 11:03:35,山东省,高青县,26.00
2019-08-23 11:03:35,宁夏,原州区,27.00
2019-08-23 11:03:35,山东省,郓城县,30.00
2019-08-23 11:03:35,河北省,安国市,30.00
2019-08-22 08:43:27,山东省,张店区,32.00
2019-08-22 08:43:27,山东省,梁山县,36.00
2019-08-22 08:43:27,甘肃省,泾川县,34.00
2019-08-22 08:43:27,浙江省,新昌县,34.00
2019-08-22 08:43:27,河北省,沧县,27.60
2019-08-22 08:43:27,山西省,永济市,31.00
2019-08-22 08:43:27,新疆,奎屯市,32.00
2019-08-22 08:43:27,山东省,莒南县,33.00
2019-08-22 08:43:27,四川省,东坡区,34.00
2019-08-25 08:35:04,重庆市,涪陵区,23.00
2019-08-25 08:35:04,吉林省,公主岭市,28.00
2019-08-25 08:35:04,山东省,坊子区,32.60
2019-08-25 08:35:04,江苏省,东海县,31.00
2019-08-23 11:03:35,云南省,宜良县,36.00
2019-08-23 11:03:35,山东省,鱼台县,38.00
2019-08-23 11:03:35,湖北省,下陆区,22.00
2019-08-23 11:03:35,河南省,永城市,26.00
2019-08-23 11:03:35,山东省,平度市,32.00
2019-08-23 11:03:35,新疆,乌鲁木齐县,32.00
2019-08-23 11:03:35,山东省,莱阳市,31.30
2019-08-23 11:03:35,山西省,长子县,40.00
2019-08-23 11:03:35,湖南省,娄星区,34.00
2019-08-23 11:03:35,山东省,济阳县,36.00
2019-08-23 11:03:35,河南省,卫辉市,30.00
2019-08-23 11:03:35,河北省,魏县,32.00
2019-08-23 11:03:35,山西省,新绛县,36.00
2019-08-23 11:03:35,山东省,罗庄区,26.60
2019-08-23 11:03:35,山西省,壶关县,34.00
2019-08-23 11:03:35,河北省,桥东区,30.00
2019-08-23 11:03:35,山东省,莒南县,31.00
2019-08-23 11:03:35,辽宁省,朝阳县,40.00
2019-08-23 11:03:35,山东省,高密市,32.00
2019-08-23 11:03:35,山东省,郯城县,36.00
2019-08-23 11:03:35,广东省,仁化县,36.00
2019-08-21 09:12:02,山西省,榆次区,35.00
2019-08-21 09:12:02,湖北省,孝南区,26.00
2019-08-21 09:12:02,辽宁省,彰武县,30.00
2019-08-21 09:12:02,广西,金秀瑶族自治县,38.00
2019-08-21 09:12:02,河北省,安国市,36.00
2019-08-21 09:12:02,山西省,临猗县,26.00
2019-08-21 09:12:02,山东省,任城区,34.00
2019-08-21 09:12:02,山西省,绛县,28.00
2019-08-21 09:12:02,山东省,滕州市,32.00
2019-08-21 09:12:02,甘肃省,凉州区,30.00
2019-08-21 09:12:02,山东省,泗水县,32.00
2019-08-21 09:12:02,辽宁省,老边区,36.00
2019-08-21 09:12:02,山东省,禹城市,34.00
2019-08-21 09:12:02,甘肃省,凉州区,31.00
2019-08-22 08:43:27,河南省,浚县,28.00
2019-08-22 08:43:27,四川省,犍为县,36.00
2019-08-22 08:43:27,重庆市,涪陵区,23.00
2019-08-22 08:43:27,山东省,郯城县,33.00
2019-08-22 08:43:27,山东省,任城区,34.00
2019-08-22 08:43:27,江苏省,邳州市,20.00
2019-08-22 08:43:27,河南省,永城市,30.00
2019-08-22 08:43:27,山东省,高密市,35.00
2019-08-22 08:43:27,山东省,郓城县,30.00
2019-08-22 08:43:27,黑龙江,海伦市,28.00
2019-08-22 08:43:27,四川省,东坡区,38.00
2019-08-22 08:43:27,江苏省,铜山县,32.00
2019-08-22 08:43:27,北京市,海淀区,30.00
2019-08-22 08:43:27,山东省,平度市,28.00
2019-08-22 08:43:27,山东省,岱岳区,32.00
2019-08-22 08:43:27,新疆,米东区,32.00
2019-08-22 08:43:27,河南省,永城市,31.00
2019-08-22 08:43:27,山东省,牟平区,33.00
2019-08-22 08:43:27,山东省,福山区,15.00
2019-08-22 08:43:27,山西省,新绛县,36.00
2019-08-22 08:43:27,山西省,壶关县,34.00
2019-08-22 08:43:27,山东省,龙口市,32.20
2019-08-22 08:43:27,河北省,沧县,30.00
2019-08-22 08:43:27,山东省,昌邑市,32.00
2019-08-22 08:43:27,河南省,温县,34.00
2019-08-25 08:35:04,新疆,库尔勒市,27.00
2019-08-25 08:35:04,河南省,濮阳县,30.00
2019-08-25 08:35:04,山东省,博兴县,32.00
2019-08-25 08:35:04,河北省,沧县,30.00
2019-08-25 08:35:04,新疆,昌吉市,27.00
2019-08-25 08:35:04,新疆,奎屯市,32.00
2019-08-25 08:35:04,福建省,永春县,40.00
2019-08-25 08:35:04,山东省,肥城市,30.00
2019-08-25 08:35:04,辽宁省,辽阳县,29.00
2019-08-25 08:35:04,山东省,岱岳区,36.00
2019-08-25 08:35:04,山西省,壶关县,35.00
2019-08-25 08:35:04,湖北省,下陆区,26.00
2019-08-25 08:35:04,甘肃省,清水县,15.00
2019-08-25 08:35:04,山东省,龙口市,34.00
2019-08-25 08:35:04,辽宁省,新宾满族县,35.00
2019-08-25 08:35:04,新疆,米东区,32.00
2019-08-23 11:03:35,天津市,宁河区,28.84
2019-08-23 11:03:35,河南省,永城市,30.00
2019-08-23 11:03:35,山东省,龙口市,33.20
2019-08-23 11:03:35,陕西省,富平县,30.00
2019-08-23 11:03:35,河南省,龙安区,32.00
2019-08-23 11:03:35,山东省,昌邑市,28.00
2019-08-23 11:03:35,山东省,肥城市,30.00
2019-08-23 11:03:35,山东省,任城区,34.00
2019-08-23 11:03:35,江苏省,邳州市,40.00
2019-08-23 11:03:35,山西省,长治县,36.00
2019-08-23 11:03:35,黑龙江,尚志市,30.00
2019-08-23 11:03:35,山东省,东港区,28.00
2019-08-23 11:03:35,山东省,临朐县,37.00
2019-08-23 11:03:35,江苏省,东海县,29.00
2019-08-23 11:03:35,河南省,清丰县,30.00
2019-08-23 11:03:35,河北省,涞水县,26.00
2019-08-23 11:03:35,河南省,郸城县,26.00
2019-08-23 11:03:35,河北省,丰南区,27.00
2019-08-21 09:12:02,河南省,宜阳县,25.00
2019-08-21 09:12:02,河南省,温县,34.00
2019-08-21 09:12:02,山东省,郯城县,32.00
2019-08-21 09:12:02,黑龙江,尚志市,30.80
2019-08-21 09:12:02,河北省,威县,38.00
2019-08-21 09:12:02,四川省,犍为县,36.00
2019-08-21 09:12:02,山东省,郓城县,30.00
2019-08-21 09:12:02,山东省,莒南县,32.00
2019-08-21 09:12:02,山东省,临朐县,34.00
2019-08-21 09:12:02,山东省,临朐县,34.00
2019-08-21 09:12:02,山东省,莘县,36.00
2019-08-21 09:12:02,山东省,高密市,33.00
2019-08-21 09:12:02,江苏省,铜山县,32.00
2019-08-21 09:12:02,湖北省,下陆区,20.00
2019-08-21 09:12:02,河南省,永城市,29.00
2019-08-21 09:12:02,山东省,岱岳区,36.00
2019-08-21 09:12:02,山东省,龙口市,33.00
2019-08-21 09:12:02,山西省,襄汾县,28.00
2019-08-22 08:43:27,辽宁省,凌源市,35.00
2019-08-22 08:43:27,山东省,城阳区,38.00
2019-08-22 08:43:27,河北省,桃城区,32.00
2019-08-22 08:43:27,辽宁省,凤城市,27.90
2019-08-22 08:43:27,黑龙江,尚志市,16.00
2019-08-22 08:43:27,天津市,宁河区,29.44
2019-08-22 08:43:27,山东省,临朐县,34.00
2019-08-22 08:43:27,河南省,内乡县,26.00
2019-08-22 08:43:27,新疆,奎屯市,33.00
2019-08-22 08:43:27,陕西省,富平县,30.00
2019-08-22 08:43:27,河北省,涞水县,27.00
2019-08-22 08:43:27,山东省,临朐县,37.00
2019-08-22 08:43:27,河北省,丰南区,27.00
2019-08-22 08:43:27,河北省,平乡县,35.00
2019-08-22 08:43:27,山东省,肥城市,30.00
2019-08-22 08:43:27,辽宁省,黑山县,25.00
2019-08-25 08:35:04,江苏省,铜山县,33.00
2019-08-25 08:35:04,山东省,商河县,34.00
2019-08-25 08:35:04,山东省,诸城市,23.00
2019-08-25 08:35:04,山东省,临朐县,40.00
2019-08-25 08:35:04,河南省,永城市,32.00
2019-08-25 08:35:04,山西省,交城县,30.00
2019-08-25 08:35:04,山西省,新绛县,36.00
2019-08-25 08:35:04,河北省,魏县,31.00
2019-08-25 08:35:04,湖南省,茶陵县,39.00
2019-08-25 08:35:04,山东省,福山区,16.00
2019-08-25 08:35:04,山东省,环翠区,33.60
2019-08-25 08:35:04,山东省,滨城区,37.00
2019-08-23 11:03:35,山东省,台儿庄区,20.00
2019-08-23 11:03:35,山西省,壶关县,40.00
2019-08-23 11:03:35,河南省,西平县,32.80
2019-08-23 11:03:35,辽宁省,凌海市,27.80
2019-08-23 11:03:35,吉林省,珲春市,32.00
2019-08-23 11:03:35,河北省,定兴县,28.00
2019-08-23 11:03:35,吉林省,长岭县,20.00
2019-08-23 11:03:35,河北省,抚宁县,30.00
2019-08-23 11:03:35,山东省,诸城市,32.00
2019-08-23 11:03:35,吉林省,辉南县,30.00
2019-08-23 11:03:35,山东省,诸城市,32.00
2019-08-23 11:03:35,辽宁省,黑山县,26.00
2019-08-23 11:03:35,河北省,玉田县,30.00
2019-08-23 11:03:35,河北省,威县,28.00
2019-08-23 11:03:35,山西省,交城县,30.00
2019-08-23 11:03:35,河南省,内乡县,26.00
2019-08-21 09:12:02,山西省,襄汾县,34.00
2019-08-21 09:12:02,山东省,福山区,14.00
2019-08-21 09:12:02,山东省,桓台县,40.00
2019-08-21 09:12:02,重庆市,涪陵区,23.00
2019-08-21 09:12:02,山西省,永济市,31.00
2019-08-21 09:12:02,新疆,米东区,32.00
2019-08-21 09:12:02,河北省,沧县,30.00
2019-08-21 09:12:02,湖南省,安仁县,30.00
2019-08-21 09:12:02,山西省,新绛县,36.00
2019-08-21 09:12:02,山西省,壶关县,35.00
2019-08-21 09:12:02,河南省,浚县,28.00
2019-08-21 09:12:02,河北省,桥东区,29.00
2019-08-21 09:12:02,黑龙江,海伦市,28.00
2019-08-21 09:12:02,山东省,肥城市,30.00
2019-08-21 09:12:02,辽宁省,朝阳县,30.00
2019-08-22 08:43:27,山东省,高青县,27.00
2019-08-22 08:43:27,山西省,长治县,36.00
2019-08-22 08:43:27,河北省,玉田县,30.00
2019-08-22 08:43:27,山东省,环翠区,33.00
2019-08-22 08:43:27,吉林省,辉南县,25.00
2019-08-22 08:43:27,河南省,襄城县,26.00
2019-08-22 08:43:27,黑龙江,阿城市,18.00
2019-08-22 08:43:27,河南省,郸城县,24.00
2019-08-22 08:43:27,河北省,定兴县,28.00
2019-08-22 08:43:27,河北省,大城县,29.00
2019-08-22 08:43:27,山东省,诸城市,31.50
2019-08-22 08:43:27,山东省,诸城市,31.40
2019-08-27 08:35:04,陕西省,礼泉县,36.00
2019-08-27 08:35:04,山东省,邹城市,33.00
2019-08-27 08:35:04,山东省,莱州市,35.00
2019-08-27 08:35:04,山西省,黎城县,38.00
2019-08-27 08:35:04,山东省,平度市,30.00
2019-08-27 08:35:04,四川省,雁江区,36.00
2019-08-27 08:35:04,辽宁省,朝阳县,40.00
2019-08-27 08:35:04,甘肃省,庄浪县,34.00
2019-08-26 08:35:03,四川省,雁江区,36.00
2019-08-26 08:35:03,山东省,莒南县,32.00
2019-08-26 08:35:03,山东省,临朐县,34.00
2019-08-26 08:35:03,四川省,犍为县,38.00
2019-08-26 08:35:03,山东省,淄川区,32.60
2019-08-26 08:35:03,山西省,永济市,32.00
2019-08-26 08:35:03,河南省,襄城县,27.00
2019-08-26 08:35:03,陕西省,商州区,28.60
2019-08-26 08:35:03,新疆,米东区,32.00
2019-08-26 08:35:03,河北省,沧县,28.00
2019-08-26 08:35:03,山东省,临淄区,30.00
2019-08-26 08:35:03,河北省,永清县,36.00
2019-08-25 08:35:04,河北省,桃城区,33.00
2019-08-25 08:35:04,山东省,东昌府区,23.60
2019-08-25 08:35:04,山东省,高青县,28.00
2019-08-23 11:03:35,河南省,襄城县,26.00
2019-08-23 11:03:35,河北省,大城县,30.00
2019-08-23 11:03:35,山东省,临淄区,31.20
2019-08-23 11:03:35,山东省,莱西市,30.00
2019-08-23 11:03:35,山东省,莒南县,26.00
2019-08-23 11:03:35,河南省,宁陵县,32.00
2019-08-23 11:03:35,河南省,平舆县,32.00
2019-08-23 11:03:35,河北省,新乐市,28.00
2019-08-23 11:03:35,新疆,奎屯市,33.00
2019-08-23 11:03:35,新疆,乌鲁木齐县,34.00
2019-08-23 11:03:35,新疆,乌鲁木齐县,33.00
2019-08-23 11:03:35,山东省,安丘市,36.00
2019-08-23 11:03:35,甘肃省,肃州区,32.00
2019-08-21 09:12:02,山东省,平度市,14.00
2019-08-22 08:43:27,山东省,邹城市,25.00
2019-08-22 08:43:27,江苏省,如皋市,35.00
2019-08-22 08:43:27,吉林省,长岭县,20.00
2019-08-22 08:43:27,黑龙江省,尚志市,30.00
2019-08-22 08:43:27,辽宁省,凌海市,28.00
2019-08-22 08:43:27,山东省,莱西市,30.00
2019-08-27 08:35:04,四川省,犍为县,40.00
2019-08-27 08:35:04,山东省,高密市,35.00
2019-08-27 08:35:04,山西省,交城县,32.00
2019-08-27 08:35:04,新疆,米东区,32.00
2019-08-27 08:35:04,湖北省,下陆区,28.00
2019-08-27 08:35:04,山东省,胶州市,32.00
2019-08-27 08:35:04,江苏省,江宁区,19.00
2019-08-27 08:35:04,河南省,延津县,38.00
2019-08-27 08:35:04,山东省,临朐县,40.00
2019-08-27 08:35:04,内蒙古,科尔沁左翼后旗区,29.00
2019-08-27 08:35:04,河南省,襄城县,28.00
2019-08-27 08:35:04,甘肃省,肃州区,32.00
2019-08-27 08:35:04,重庆市,涪陵区,25.00
2019-08-27 08:35:04,山东省,高密市,40.00
2019-08-27 08:35:04,江苏省,东海县,31.00
2019-08-27 08:35:04,山东省,平度市,34.00
2019-08-27 08:35:04,山东省,福山区,18.00
2019-08-27 08:35:04,山西省,新绛县,36.00
2019-08-27 08:35:04,山东省,郯城县,38.00
2019-08-27 08:35:04,山东省,曲阜市,33.00
2019-08-27 08:35:04,山西省,壶关县,38.00
2019-08-26 08:35:03,河北省,沧县,30.00
2019-08-26 08:35:03,河南省,邓州市,36.00
2019-08-26 08:35:03,山西省,襄汾县,30.00
2019-08-26 08:35:03,新疆,奎屯市,32.00
2019-08-26 08:35:03,河北省,桥东区,32.00
2019-08-26 08:35:03,云南省,寻甸县,23.00
2019-08-26 08:35:03,山东省,福山区,18.00
2019-08-26 08:35:03,山东省,临朐县,40.00
2019-08-26 08:35:03,河南省,卫辉市,30.00
2019-08-26 08:35:03,河北省,威县,32.00
2019-08-26 08:35:03,山西省,新绛县,36.00
2019-08-26 08:35:03,山东省,龙口市,36.20
2019-08-26 08:35:03,陕西省,富平县,30.00
2019-08-26 08:35:03,山东省,平度市,33.00
2019-08-26 08:35:03,山东省,任城区,36.00
2019-08-26 08:35:03,湖北省,下陆区,26.00
2019-08-26 08:35:03,河南省,龙安区,30.00
2019-08-26 08:35:03,天津市,宁河区,30.44
2019-08-26 08:35:03,河南省,温县,37.50
2019-08-25 08:35:04,重庆市,垫江县,32.00
2019-08-25 08:35:04,河北省,丰南区,28.00
2019-08-25 08:35:04,山东省,高密市,36.00
2019-08-25 08:35:04,浙江省,临海市,38.00
2019-08-25 08:35:04,山东省,郓城县,30.00
2019-08-25 08:35:04,山西省,长治县,38.00
2019-08-25 08:35:04,河南省,襄城县,26.50
2019-08-25 08:35:04,山东省,任城区,35.00
2019-08-25 08:35:04,山东省,罗庄区,28.80
2019-08-25 08:35:04,山东省,淄川区,32.00
2019-08-25 08:35:04,山东省,临朐县,36.00
2019-08-25 08:35:04,山东省,昌邑市,29.50
2019-08-25 08:35:04,河北省,定兴县,30.00
2019-08-25 08:35:04,山东省,莒南县,26.00
2019-08-21 09:12:02,山东省,河口区,35.00
2019-08-21 09:12:02,山西省,交城县,30.00
2019-08-21 09:12:02,吉林省,长岭县,22.00
2019-08-21 09:12:02,山西省,祁县,28.00
2019-08-21 09:12:02,山西省,长治县,36.00
2019-08-21 09:12:02,河北省,丰宁县,32.00
2019-08-21 09:12:02,山东省,环翠区,33.00
2019-08-21 09:12:02,河北省,涞水县,26.00
2019-08-21 09:12:02,山东省,莒南县,25.00
2019-08-21 09:12:02,河北省,玉田县,30.00
2019-08-21 09:12:02,河南省,内乡县,26.00
2019-08-21 09:12:02,河南省,睢县,36.00
2019-08-21 09:12:02,山东省,莱西市,30.00
2019-08-21 09:12:02,山东省,莒南县,32.00
2019-08-21 09:12:02,山东省,昌邑市,27.00
2019-08-21 09:12:02,江苏省,东海县,29.00
2019-08-21 09:12:02,辽宁省,黑山县,24.00
2019-08-21 09:12:02,河北省,丰南区,27.00
2019-08-21 09:12:02,河北省,定兴县,28.00
2019-08-21 09:12:02,河北省,大城县,28.00
2019-08-21 09:12:02,黑龙江,尚志市,16.00
2019-08-21 09:12:02,黑龙江省,尚志市,30.00
2019-08-22 08:43:27,山西省,壶关县,40.00
2019-08-22 08:43:27,山东省,胶州市,26.00
2019-08-22 08:43:27,山西省,黎城县,38.00
2019-08-22 08:43:27,山东省,高密市,33.00
2019-08-22 08:43:27,陕西省,富平县,16.00
2019-08-22 08:43:27,河北省,新乐市,28.00
2019-08-22 08:43:27,甘肃省,肃州区,30.00
2019-08-22 08:43:27,河北省,文安县,36.00
2019-08-22 08:43:27,山西省,夏县,20.00
2019-08-22 08:43:27,山东省,东港区,28.00
2019-08-22 08:43:27,河南省,平舆县,32.00
2019-08-22 08:43:27,河北省,安国市,28.00
2019-08-27 08:35:04,山东省,高青县,30.00
2019-08-27 08:35:04,山西省,忻府区,26.00
2019-08-27 08:35:04,河南省,内乡县,28.00
2019-08-27 08:35:04,山东省,莱西市,32.00
2019-08-27 08:35:04,山西省,绛县,28.00
2019-08-26 08:35:03,内蒙古,科尔沁左翼后旗区,28.00
2019-08-26 08:35:03,山西省,榆次区,35.00
2019-08-26 08:35:03,山西省,壶关县,36.00
2019-08-26 08:35:03,河北省,安国市,32.00
2019-08-26 08:35:03,山西省,长治县,38.00
2019-08-26 08:35:03,江苏省,东海县,31.00
2019-08-26 08:35:03,宁夏,原州区,30.00
2019-08-26 08:35:03,山东省,梁山县,40.00
2019-08-26 08:35:03,山东省,环翠区,36.00
2019-08-26 08:35:03,山东省,兰陵县,36.00
2019-08-26 08:35:03,山东省,高青县,30.00
2019-08-26 08:35:03,河北省,定兴县,31.00
2019-08-25 08:35:04,山东省,莱阳市,32.00
2019-08-25 08:35:04,山东省,兰陵县,32.00
2019-08-25 08:35:04,吉林省,长岭县,20.00
2019-08-25 08:35:04,河北省,涞水县,27.00
2019-08-25 08:35:04,山东省,诸城市,32.40
2019-08-25 08:35:04,黑龙江,延寿县,34.00
2019-08-25 08:35:04,黑龙江省,尚志市,30.00
2019-08-25 08:35:04,内蒙古,科尔沁左翼后旗区,28.00
2019-08-25 08:35:04,河北省,平乡县,35.00
2019-08-25 08:35:04,辽宁省,黑山县,26.00
2019-08-25 08:35:04,河南省,平舆县,36.00
2019-08-25 08:35:04,河北省,大城县,30.00
2019-08-25 08:35:04,河北省,新乐市,36.00
2019-08-25 08:35:04,辽宁省,凌源市,34.00
2019-08-25 08:35:04,河北省,昌黎县,32.00
2019-08-21 09:12:02,山东省,诸城市,33.00
2019-08-21 09:12:02,云南省,开远市,22.50
2019-08-21 09:12:02,辽宁省,凌海市,27.40
2019-08-21 09:12:02,河北省,平乡县,35.00
2019-08-21 09:12:02,河南省,宁陵县,30.00
2019-08-21 09:12:02,河南省,卫辉市,28.00
2019-08-21 09:12:02,吉林省,辉南县,20.00
2019-08-21 09:12:02,河北省,新乐市,28.00
2019-08-21 09:12:02,吉林省,长岭县,20.00
2019-08-21 09:12:02,山东省,诸城市,31.40
2019-08-21 09:12:02,河北省,昌黎县,40.00
2019-08-21 09:12:02,山东省,诸城市,31.40
2019-08-21 09:12:02,山东省,高青县,28.00
2019-08-21 09:12:02,山东省,河口区,31.20
2019-08-21 09:12:02,河南省,平舆县,33.00
2019-08-21 09:12:02,山东省,东港区,27.00
2019-08-21 09:12:02,陕西省,泾阳县,31.00
2019-08-21 09:12:02,山东省,福山区,30.00
2019-08-27 08:35:04,山东省,淄川区,33.00
2019-08-27 08:35:04,天津市,宁河区,32.44
2019-08-27 08:35:04,山东省,肥城市,34.00
2019-08-27 08:35:04,陕西省,富平县,30.00
2019-08-27 08:35:04,山东省,任城区,35.00
2019-08-27 08:35:04,山东省,临朐县,34.00
2019-08-27 08:35:04,河南省,永城市,33.00
2019-08-27 08:35:04,山东省,昌邑市,31.00
2019-08-27 08:35:04,河北省,任县,32.00
2019-08-27 08:35:04,山西省,长治县,38.00
2019-08-27 08:35:04,辽宁省,朝阳县,38.00
2019-08-27 08:35:04,河北省,平乡县,38.00
2019-08-27 08:35:04,山东省,郓城县,32.00
2019-08-27 08:35:04,山东省,临朐县,36.00
2019-08-27 08:35:04,山东省,邹城市,31.60
2019-08-27 08:35:04,河北省,定兴县,31.00
2019-08-27 08:35:04,河北省,昌黎县,34.00
2019-08-27 08:35:04,辽宁省,黑山县,28.00
2019-08-27 08:35:04,黑龙江,阿城市,20.00
2019-08-27 08:35:04,山西省,壶关县,40.00
2019-08-27 08:35:04,吉林省,长岭县,20.00
2019-08-27 08:35:04,山东省,兰陵县,36.00
2019-08-24 08:35:05,山东省,城阳区,36.00
2019-08-24 08:35:05,新疆,奎屯市,32.00
2019-08-24 08:35:05,云南省,寻甸县,23.00
2019-08-24 08:35:05,山东省,邹城市,30.00
2019-08-24 08:35:05,四川省,东坡区,40.00
2019-08-24 08:35:05,河南省,浚县,30.00
2019-08-24 08:35:05,山东省,莱州市,32.00
2019-08-24 08:35:05,浙江省,临海市,38.00
2019-08-24 08:35:05,山西省,绛县,29.00
2019-08-24 08:35:05,河南省,宜阳县,25.00
2019-08-28 08:35:03,四川省,威远县,37.00
2019-08-28 08:35:03,山东省,莒南县,36.00
2019-08-28 08:35:03,河南省,永城市,33.00
2019-08-28 08:35:03,山东省,临朐县,39.00
2019-08-28 08:35:03,河南省,中牟县,29.00
2019-08-28 08:35:03,山东省,高密市,40.00
2019-08-28 08:35:03,河南省,上蔡县,28.00
2019-08-28 08:35:03,山西省,交城县,32.00
2019-08-28 08:35:03,四川省,雁江区,36.00
2019-08-28 08:35:03,河北省,安国市,32.00
2019-08-28 08:35:03,云南省,寻甸县,23.00
2019-08-28 08:35:03,云南省,临翔区,18.00
2019-08-28 08:35:03,山东省,邹城市,38.00
2019-08-26 08:35:03,山东省,昌邑市,30.00
2019-08-26 08:35:03,河南省,内乡县,26.00
2019-08-26 08:35:03,山东省,莱阳市,34.00
2019-08-26 08:35:03,山东省,肥城市,31.00
2019-08-26 08:35:03,山东省,郓城县,31.00
